Iteration,Temp,Cost
0,150,48
1,150.0,45
2,148.5060876127944,45
3,147.0241025982336,44
4,145.55397339236887,44
5,144.09562871808032,45
6,142.648997584501,43
7,141.2140092864409,43
8,139.790593403811,43
9,138.37867980104727,45
10,136.9781986265349,45
11,135.589080312032,46
12,134.21125557209393,45
13,132.84465540349723,45
14,131.48921108466362,45
15,130.1448541750841,44
16,128.811516514743,43
17,127.48913022354195,43
18,126.17762770072396,43
19,124.87694162429749,44
20,123.58700495046037,45
21,122.30775091302401,43
22,121.03911302283733,47
23,119.78102506721076,45
24,118.53342110934044,46
25,117.29623548773205,45
26,116.06940281562501,46
27,114.85285798041645,48
28,113.64653614308526,48
29,112.45037273761612,46
30,111.26430347042358,46
31,110.088264319776,46
32,108.92219153521974,47
33,107.76602163700304,47
34,106.61969141550013,47
35,105.48313793063535,45
36,104.35629851130702,44
37,103.23911075481158,43
38,102.13151252626767,42
39,101.03344195804007,42
40,99.94483744916376,41
41,98.86563766476802,42
42,97.7957815355004,42
43,96.7352082569508,41
44,95.6838572890755,41
45,94.6416683556212,41
46,93.60858144354901,41
47,92.58453680245857,42
48,91.56947494401201,40
49,90.56333664135808,41
50,89.5660629285561,42
51,88.57759510000001,44
52,87.59787470984249,41
53,86.6268435714189,41
54,85.66444375667137,41
55,84.71061759557281,40
56,83.765307675551,42
57,82.82845684091258,42
58,81.90000819226707,42
59,80.97990508595099,42
60,80.06809113345179,45
61,79.16451020083201,43
62,78.26910640815322,43
63,77.38182412890012,44
64,76.50260798940451,41
65,75.63140286826939,43
66,74.768153895793,43
67,73.91280645339283,41
68,73.06530617302964,41
69,72.22559893663156,41
70,71.39363087551804,41
71,70.56934836982401,42
72,69.7526980479238,39
73,68.94362678585526,37
74,68.14208170674371,35
75,67.34801018022613,34
76,66.56135982187502,35
77,65.78207849262253,36
78,65.01011429818453,36
79,64.2454155884846,35
80,63.48793095707805,36
81,62.737609240576,36
82,61.99439951806941,37
83,61.2582511105531,39
84,60.52911358034981,38
85,59.80693673053422,37
86,59.091670604357006,36
87,58.383265484668854,37
88,57.68167189334455,39
89,56.98684059070693,42
90,56.29872257495103,41
91,55.617269081568,39
92,54.94243158276927,40
93,54.274161786910476,41
94,53.612411637915585,42
95,52.95713331470087,42
96,52.308279230599,43
97,51.665802032783034,42
98,51.02965460169048,42
99,50.39979005044735,43
100,49.776161724292166,43
101,49.158723200000004,41
102,48.547428285306566,43
103,47.94223101833217,43
104,47.34308566700584,43
105,46.749946728489284,41
106,46.162768928601,40
107,45.581507221240244,40
108,45.00611678781114,40
109,44.43655303664664,41
110,43.87277160243266,41
111,43.314728345632,38
112,42.76237935190849,38
113,42.21568093155099,36
114,41.67458961889737,37
115,41.13906217175866,39
116,40.609055570843005,41
117,40.08452701917971,44
118,39.56543394154331,43
119,39.051733983877625,43
120,38.54338501271971,41
121,38.040345114624,42
122,37.54257259558627,43
123,37.05002598046772,43
124,36.56266401241899,40
125,36.0804456523042,42
126,35.603330078125,43
127,35.1312766844446,46
128,34.66424508181181,46
129,34.20219509618508,43
130,33.74508676835653,42
131,33.292880353376,40
132,32.84553631997509,39
133,32.40301534999118,37
134,31.96527833779149,36
135,31.5322863896971,39
136,31.104000823407002,40
137,30.68038316742214,42
138,30.26139516046943,43
139,29.846998750925817,43
140,29.437156096242308,42
141,29.031829562368003,41
142,28.630981723174145,40
143,28.234575359878157,39
144,27.842573460467666,39
145,27.454939219124554,39
146,27.071636035649,37
147,26.692627514883515,38
148,26.317877466136963,42
149,25.947349902608636,43
150,25.58100904081224,41
151,25.218819300000003,42
152,24.860745301586643,41
153,24.506751868573453,43
154,24.15680402497232,42
155,23.81086699522977,41
156,23.468906203651002,41
157,23.130887273823934,39
158,22.796776028043222,37
159,22.46653848673433,38
160,22.14014086787754,39
161,21.817549586432005,40
162,21.49873125375978,38
163,21.18365267704987,41
164,20.872280858742258,40
165,20.564582995951948,41
166,20.260526479893002,41
167,19.960078895302587,39
168,19.663208019864996,41
169,19.369881823635705,42
170,19.080068468465395,43
171,18.793736307424005,44
172,18.510853884224755,46
173,18.231389932648206,44
174,17.955313375966274,45
175,17.68259332636628,44
176,17.413199084375,45
177,17.14710013828268,47
178,16.88426616356709,49
179,16.62466702231756,51
180,16.36827276265901,51
181,16.115053618176002,53
182,15.864980007336769,55
183,15.618022532917259,55
