Iteration,Temp,Cost
0,50,47
1,50.0,45
2,49.5020956047976,44
3,49.00816647033601,44
4,48.518188745146475,44
5,48.032138673357125,42
6,47.549992594501,43
7,47.07172694332409,43
8,46.59731824959338,43
9,46.12674313790488,42
10,45.65997832749169,41
11,45.197000632032,40
12,44.73778695945713,38
13,44.28231431175962,39
14,43.83055978480122,40
15,43.3825005681209,41
16,42.938113944743,41
17,42.49737729098514,41
18,42.060268076266354,42
19,41.62676386291506,43
20,41.19684230597715,43
21,40.770481153024,43
22,40.34765824396052,43
23,39.92835151083316,45
24,39.51253897763803,44
25,39.10019876012884,43
26,38.691309065625,42
27,38.285848192819635,42
28,37.88379453158765,42
29,37.48512656279372,42
30,37.08982285810037,43
31,36.697862079775994,42
32,36.30922298050292,43
33,35.92388440318542,44
34,35.54182528075772,41
35,35.16302463599214,42
36,34.787461581307,42
37,34.41511531857477,42
38,34.045965138930065,41
39,33.67999042257765,41
40,33.317170638600544,42
41,32.957485344768,42
42,32.600914187343584,43
43,32.24743690089319,45
44,31.897033308093103,46
45,31.549683319537994,45
46,31.205366933549005,44
47,30.864064235981758,46
48,30.525755400034406,49
49,30.19042068605567,50
50,29.858040441352884,50
51,29.5285951,49
52,29.202065182645683,49
53,28.878431296321295,46
54,28.557674134248963,46
55,28.239774475649607,48
56,27.924713185551,47
57,27.61247121459577,46
58,27.30302959884946,47
59,26.99636945960857,46
60,26.69247200320858,45
61,26.391318520832,45
62,26.092890388316416,45
63,25.79716906596251,43
64,25.504136098342098,42
65,25.213773114106186,42
66,24.926061825793003,43
67,24.640984029636027,42
68,24.358521605372037,41
69,24.078656516049143,40
70,23.801370807834836,41
71,23.526646609824002,41
72,23.254466133846993,39
73,22.984811674277644,40
74,22.71766560784131,41
75,22.45301039342292,42
76,22.190828571875002,45
77,21.93110276582572,46
78,21.673815679486932,45
79,21.418950098462197,48
80,21.166488889554852,48
81,20.916415000576002,49
82,20.66871146015261,48
83,20.4233613775355,47
84,20.18034794240741,46
85,19.939654424691017,46
86,19.701264174357004,45
87,19.46516062123206,46
88,19.23132727480695,45
89,18.999747724044536,43
90,18.770405637187828,45
91,18.543284761568,46
92,18.318368923412464,42
93,18.095642027652875,42
94,17.875088057733183,42
95,17.656691075417672,44
96,17.440435220599003,42
97,17.226304711106234,44
98,17.014283842512885,46
99,16.804356987944953,44
100,16.596508597888963,43
101,16.390723200000004,45
102,16.186985398909762,44
103,15.985279876034571,44
104,15.785591389383438,42
105,15.587904773366088,42
106,15.392204938601001,44
107,15.198476871723448,44
108,15.006705635193539,44
109,14.816876367104246,42
110,14.628974280989455,40
111,14.442984665632,38
112,14.258892884871695,40
113,14.076684377413388,42
114,13.896344656634973,43
115,13.717859310395463,43
116,13.541214000843,42
117,13.366394464222905,43
118,13.193386510685714,44
119,13.022176024095222,44
120,12.852748961836511,43
121,12.685091354624001,44
122,12.519189306309473,41
123,12.355028993690123,39
124,12.19259666631659,38
125,12.031878646301,38
126,11.872861328125,38
127,11.715531178447801,37
128,11.559874735914212,36
129,11.405878610962679,36
130,11.25352948563333,37
131,11.102814113376,36
132,10.953719318858289,37
133,10.806231997773578,36
134,10.660339116649086,36
135,10.516027712653896,38
136,10.373284893407,38
137,10.232097836785337,36
138,10.092453790731826,36
139,9.954340073063413,36
140,9.817744071279105,35
141,9.682653242368,36
142,9.549055112617344,34
143,9.416937277420555,34
144,9.286287401085263,38
145,9.157093216641352,38
146,9.029342525649,42
147,8.903023198006712,40
148,8.778123171759361,41
149,8.65463045290623,41
150,8.53253311520904,42
151,8.4118193,45
152,8.29247721598984,46
153,8.17449513907585,48
154,8.057861412149919,46
155,7.9425644449065675,46
156,7.828592713650999,47
157,7.715934761107129,43
158,7.604579196225618,44
159,7.494514693991926,45
160,7.385729995234336,43
161,7.278213906432001,43
162,7.171955299522977,41
163,7.066943111712267,42
164,6.963166345279854,42
165,6.860614067388744,41
166,6.759275409893,41
167,6.659139569145784,40
168,6.560195805807394,39
169,6.462433444653302,40
170,6.365841874382192,40
171,6.270410547424,41
172,6.176128979747952,39
173,6.082986750670602,39
174,5.99097350266387,37
175,5.90007894116308,36
176,5.810292834375,37
177,5.72160501308588,37
178,5.63400537046949,37
179,5.547483861895158,36
180,5.462030504735808,35
181,5.3776353781760005,36
182,5.294288623019968,38
183,5.211980441499658,37
184,5.130701097082766,37
185,5.050440914280776,37
186,4.971190278457,37
187,4.892939635634616,40
188,4.815679492304707,39
189,4.739400415234294,37
190,4.664093031274384,37
191,4.5897480271680005,36
192,4.516356149358224,36
193,4.4439082037962345,35
194,4.372395055749342,34
195,4.301807629609032,35
196,4.232136908699,35
197,4.163373935083192,34
198,4.0955098093738425,34
199,4.02853569053951,34
200,3.9624427957131196,36
201,3.8972223999999995,38
202,3.8328658362859205,39
203,3.76936449504513,38
204,3.706709824148398,39
205,3.644893328671048,40
206,3.583906570701,39
207,3.523741169146808,39
208,3.464388799545698,41
209,3.4058411938716056,42
210,3.3480901403432157,43
211,3.291127483232,42
212,3.234945122670256,43
213,3.179535014459146,41
214,3.1248891698767336,40
215,3.0709996554860233,40
216,3.017858592943,40
217,2.9654581588046645,41
218,2.913790584337074,41
219,2.8628481553233818,41
220,2.8126232118718715,42
221,2.763108148224,41
222,2.714295412562432,41
223,2.666177506819082,40
224,2.6187469864831496,38
225,2.5719964604091596,38
226,2.525918590625,39
227,2.48050609213996,39
228,2.4357517327527702,40
229,2.3916483328596376,38
230,2.3481887652622873,38
231,2.305365954976,38
232,2.263172879037648,38
233,2.221602566313738,37
234,2.1806480973084454,38
235,2.1403026039716555,37
236,2.100559269507,38
237,2.0614113281798963,39
238,2.022852065125586,38
239,1.9848748161571739,38
240,1.9474729675736637,38
241,1.9106399559679998,37
242,1.8743692680351043,37
243,1.8386544403799143,35
244,1.8034890593254218,34
245,1.7688667607207118,33
246,1.7347812297490002,33
247,1.7012262007356724,33
248,1.6681954569563222,33
249,1.6356828304447897,34
250,1.6036822018011998,35
251,1.5721875,35
252,1.5411927021980003,35
253,1.5106918335424102,37
254,1.4806789669788778,37
255,1.4511482230595276,36
256,1.422093769751,35
257,1.3935098222424882,34
258,1.3653906427537783,35
259,1.3377305403432858,34
260,1.3105238707160958,33
261,1.283765036032,32
262,1.2574484847135363,32
263,1.2315687112540263,34
264,1.2061202560256137,33
265,1.1810977050873037,31
266,1.156495689993,30
267,1.1323088875995444,30
268,1.1085320198747544,30
269,1.0851598537054616,29
270,1.0621872007055517,30
271,1.0396089170240002,32
272,1.0174199031529123,31
273,0.9956151037355623,31
274,0.9741895073744299,31
275,0.9531381464392397,32
276,0.932456096875,34
277,0.9121384780100404,34
278,0.8921804523640502,35
279,0.8725772254561178,35
280,0.8533240456127678,34
281,0.834416203776,35
282,0.8158490333113284,34
283,0.7976179098158183,34
284,0.7797182509261258,35
285,0.7621455161265357,34
286,0.744895206557,34
287,0.7279628648211763,34
288,0.7113440747944663,33
289,0.6950344614320537,33
290,0.6790296905769436,31
291,0.663325468768,32
292,0.6479175430479843,30
293,0.6328017007715943,32
294,0.6179737694135018,32
295,0.6034296163763917,32
296,0.589165148799,32
297,0.5751763133641523,32
298,0.5614590961068022,30
299,0.5480095222220698,29
300,0.5348236558732797,28
301,0.5218976000000001,29
302,0.5092274961260803,27
303,0.49680952416769025,27
304,0.4846399022413578,28
305,0.4727148864720077,28
306,0.461030770801,28
307,0.4495838867941684,28
308,0.43837060344985823,28
309,0.4273873270069658,29
310,0.4166305007529757,29
311,0.40609660483200005,29
312,0.39578215605281636,28
313,0.38568370769690624,28
314,0.3757978493264938,28
315,0.36612120659258374,27
316,0.35665044104300003,27
317,0.3473822499304243,27
318,0.33831336602043427,26
319,0.3294405573995418,25
320,0.3207606272832317,24
321,0.312270413824,24
322,0.30396678991939236,24
323,0.29584666302004226,24
324,0.2879069749377098,24
325,0.2801447016533197,24
326,0.272556853125,24
327,0.2651404730961203,24
328,0.25789263890333025,25
329,0.2508104612845978,25
330,0.2438910841872477,25
331,0.23713168457600003,25
332,0.23052947224100837,25
333,0.22408168960589828,25
334,0.21778561153580578,25
335,0.2116385451454157,25
336,0.20563782960700003,25
337,0.19978083595845633,25
338,0.19406496691134625,24
339,0.18848765665893377,24
340,0.1830463706842237,24
341,0.17773860556800003,24
342,0.17256188879686432,24
343,0.16751377857127425,24
344,0.16259186361358177,24
345,0.1577937629760717,24
346,0.15311712584900003,23
347,0.14855963136863234,23
348,0.14411898842528226,21
349,0.13979293547134977,20
350,0.1355792403293597,18
351,0.1314757,17
352,0.12748014047016032,17
353,0.12359041652097025,17
354,0.11980441153583775,17
355,0.11612003730848768,17
356,0.112535233851,17
357,0.10904796920184831,17
358,0.10565623923393823,17
359,0.10235806746264577,17
360,0.09915150485385568,17
361,0.096034629632,17
362,0.09300554708809632,17
363,0.09006238938778624,15
364,0.08720331537937376,15
365,0.08442651040186368,15
366,0.081730186093,15
367,0.07911258019730431,15
368,0.07657195637411424,15
369,0.07410660400562176,14
370,0.07171483800491169,13
371,0.06939499862399999,13
372,0.06714545126187232,13
373,0.06496458627252225,13
374,0.06285081877298976,13
375,0.06080258845139968,13
376,0.058818359375000004,13
377,0.05689661979820032,13
378,0.05503588197061024,11
379,0.05323468194507776,11
380,0.05149157938572768,11
381,0.049805157376000005,11
382,0.048174022226688325,9
383,0.04659680328397824,9
384,0.045072152737485764,9
385,0.04359874542829568,9
386,0.04217527865700001,9
387,0.04080047199173632,9
388,0.03947306707622624,9
389,0.03819182743781376,9
390,0.03695553829550368,9
391,0.035763006368,9
392,0.03461305968174432,7
393,0.03350454737895424,7
394,0.03243633952566176,7
395,0.03140732691975168,7
396,0.030416420899,7
397,0.029462553149112322,7
398,0.028544675511762242,7
399,0.02766175979262976,7
400,0.026812797569439682,7
401,0.0259968,7
402,0.02521279763024032,7
403,0.02445984020225024,7
404,0.023736996462317764,7
405,0.02304335396896768,7
406,0.022378018901000003,7
407,0.02174011586552832,7
408,0.02112878770601824,7
409,0.02054319531032576,7
410,0.019982517418735683,7
411,0.019445950432000002,7
412,0.018932708219376322,7
413,0.01844202192666624,7
414,0.017973139784253758,7
415,0.01752532691514368,7
416,0.017097865143,7
417,0.016690052800184322,7
418,0.016301204535794242,7
419,0.01593065112370176,7
420,0.015577739270591681,7
421,0.015241831424,7
422,0.01492230558035232,7
423,0.01461855509300224,7
424,0.01432998848026976,7
425,0.014056029233479681,7
426,0.013796115625,7
427,0.01354970051628032,7
428,0.01331625116589024,7
429,0.01309524903755776,7
430,0.012886189608207681,7
431,0.012688582176,7
432,0.01250194966836832,7
433,0.012325828450058241,7
434,0.01215976813116576,7
435,0.012003331375175681,7
436,0.011856093707,7
437,0.011717643321016321,7
438,0.01158758088910624,7
439,0.01146551936869376,7
440,0.01135108381078368,7
441,0.011243911168,7
442,0.01114365010262432,7
443,0.01104996079463424,7
444,0.01096251474974176,7
445,0.010880994607431681,7
446,0.010805093949,7
447,0.01073451710559232,7
448,0.01066897896624224,7
449,0.01060820478590976,7
450,0.01055192999351968,7
451,0.0104999,7
452,0.01045187000632032,7
453,0.01040760481153024,7
454,0.01036687862079776,7
455,0.01032947485344768,7
456,0.010295185951,7
457,0.010263813185208321,7
458,0.01023516646609824,7
459,0.01020906415000576,7
460,0.01018533284761568,7
461,0.010163807232,7
462,0.01014432984665632,7
463,0.01012675091354624,7
464,0.01011092814113376,7
465,0.01009672653242368,7
466,0.010084018193,7
467,0.01007268213906432,7
468,0.01006260410547424,7
469,0.01005367635378176,7
470,0.01004579748027168,7
471,0.010038872224,7
472,0.010032811274832321,7
473,0.01002753108148224,7
474,0.01002295365954976,7
475,0.010019006399559681,7
476,0.010015621875,7
477,0.01001273765036032,7
478,0.01001029608917024,7
479,0.01000824416203776,7
480,0.01000653325468768,7
481,0.010005118976,7
482,0.01000396096604832,7
483,0.010003022704138241,7
484,0.01000227131684576,7
485,0.010001677386055681,7
486,0.010001214757,7
487,0.01000086034629632,7
488,0.010000593949986241,7
489,0.01000039805157376,7
490,0.01000025763006368,7
491,0.010000159968,7
492,0.010000094459504321,7
493,0.01000005241831424,7
494,0.01000002688582176,7
495,0.01000001243911168,7
496,0.010000004999,7
497,0.01000000163807232,7
498,0.01000000038872224,7
499,0.010000000051189761,7
500,0.01000000000159968,7
