Iteration,Temp,Cost
357,0.30718353471864834,12
358,0.29700698785153823,12
359,0.2871111530050458,12
360,0.2774901822970557,12
361,0.268138309632,12
362,0.25904985012489634,12
363,0.25021919952538624,12
364,0.2416408336417738,12
365,0.2333093077650637,11
366,0.22521925609300003,11
367,0.21736539115410433,11
368,0.20974250323171426,10
369,0.2023454597880218,10
370,0.1951692048881117,10
371,0.188208758624,10
372,0.18145921653867234,9
373,0.17491574905012228,9
374,0.16857360087538978,9
375,0.1624280904545997,9
376,0.15647460937500002,9
377,0.15070862179500033,8
378,0.14512566386821024,8
379,0.13972134316747778,8
380,0.1344913381089277,8
381,0.129431397376,8
382,0.12453733934348832,8
383,0.11980505150157823,8
384,0.11523048987988577,8
385,0.11080967847149567,8
386,0.106538708657,8
387,0.10241373862853632,8
388,0.09843099281382624,8
389,0.09458676130021376,8
390,0.09087739925870368,8
391,0.087299326368,8
392,0.08384902623854432,8
393,0.08052304583655424,8
394,0.07731799490806177,8
395,0.07423054540295168,8
396,0.071257430899,7
397,0.06839544602591233,7
398,0.06564144588936224,7
399,0.06299234549502976,7
400,0.060445119172639686,7
401,0.05799680000000001,7
402,0.05564447922704032,7
403,0.05338530569985024,7
404,0.05121648528471777,7
405,0.04913528029216769,7
406,0.04713900890100001,7
407,0.04522504458232832,7
408,0.043390815523618245,7
409,0.041633804052725765,7
410,0.03995154606193568,7
411,0.038341630432,7
412,0.03680169845617632,7
413,0.03532944326426624,7
414,0.03392260924665376,7
415,0.032578991478343686,7
416,0.031296435143000005,7
417,0.030072834956984325,7
418,0.028906134593394243,7
419,0.02779432610610176,7
420,0.026735449353791678,7
421,0.025727591424000003,7
422,0.02476888605715232,7
423,0.02385751307060224,7
424,0.02299169778266976,7
425,0.02216971043667968,7
426,0.021389865625,7
427,0.020650521713080322,7
428,0.01995008026349024,7
429,0.01928698545995776,7
430,0.01865972353140768,7
431,0.018066822176000003,7
432,0.01750684998516832,6
433,0.01697841586765824,6
434,0.01648016847356576,6
435,0.016010795618375682,6
436,0.015569023707,6
437,0.01515361715781632,6
438,0.01476337782670624,6
439,0.01439714443109376,6
440,0.014053791973983681,6
441,0.013732231168,6
442,0.01343140785942432,6
443,0.01315030245223424,6
444,0.012887929332141761,6
445,0.01264333629063168,6
446,0.012415603949,6
447,0.012203845182392321,6
448,0.01200720454384224,6
449,0.011824857688309761,6
450,0.011656010796719681,6
451,0.0114999,6
452,0.01135579080312032,6
453,0.01122297750913024,6
454,0.01110078264319776,6
455,0.01098855637664768,6
456,0.010885675951,6
457,0.01079154510200832,6
458,0.01070559348369824,6
459,0.01062727609240576,6
460,0.01055607269081568,6
461,0.010491487232,6
462,0.01043304728345632,6
463,0.01038030345114624,6
464,0.01033282880353376,6
465,0.01029021829562368,6
466,0.010252088193000001,6
467,0.01021807549586432,6
468,0.01018783736307424,6
469,0.01016105053618176,6
470,0.01013741076347168,6
471,0.010116632224,6
472,0.01009844695163232,6
473,0.01008260425908224,6
474,0.01006887016194976,6
475,0.01005702680275968,6
476,0.010046871875,6
477,0.01003821804716032,6
478,0.01003089238677024,6
479,0.01002473578443776,6
480,0.01001960237788768,6
481,0.010015358976,6
482,0.01001188448284832,6
483,0.01000906932173824,6
484,0.01000681485924576,6
485,0.01000503282925568,6
486,0.010003644757,6
487,0.01000258138309632,6
488,0.010001782087586241,6
489,0.01000119431397376,6
490,0.01000077299326368,6
491,0.010000479968000001,6
492,0.01000028341630432,6
493,0.01000015727591424,6
494,0.01000008066822176,6
495,0.01000003732231168,6
496,0.010000014999,6
497,0.01000000491487232,6
498,0.01000000116632224,6
499,0.010000000153589761,6
500,0.01000000000479968,6
