Iteration,Temp,Cost
380,9.59850691785926,42
381,9.52468300672,42
382,9.45133384557426,42
383,9.378457140949772,41
384,9.306050606772557,41
385,9.23411196435497,41
386,9.16263894238375,44
387,9.09162927690807,43
388,9.021080711327581,43
389,8.950990996380467,43
390,8.88135789013148,43
391,8.81217915796,42
392,8.74345257254808,41
393,8.675175913868491,41
394,8.607346969172777,40
395,8.53996353297929,40
396,8.47302340706125,41
397,8.40652440043479,41
398,8.340464329347002,41
399,8.274841017263986,44
400,8.209652294858898,44
401,8.144896,44
402,8.0805699777387,42
403,8.016672080297612,41
404,7.953200167058598,41
405,7.890152104550809,39
406,7.82752576643875,41
407,7.765319033510311,41
408,7.703529793664822,40
409,7.642155941901108,42
410,7.58119538030552,40
411,7.52064601804,40
412,7.46050577133012,39
413,7.400772563453132,43
414,7.341444324726017,45
415,7.28251899249353,42
416,7.22399451111625,41
417,7.16586883195863,42
418,7.108139913377043,43
419,7.050805720707828,43
420,6.993864226255339,39
421,6.93731340928,40
422,6.881151255986341,41
423,6.8253757595110525,43
424,6.769984919911037,44
425,6.714976744151449,44
426,6.660349246093749,42
427,6.606100446483751,40
428,6.552228372939663,42
429,6.498731059940147,43
430,6.44560654881236,42
431,6.39285288772,42
432,6.3404681316513605,42
433,6.288450342407373,39
434,6.236797588589657,37
435,6.1855079455885695,37
436,6.13457949557125,39
437,6.08401032746967,39
438,6.033798536968683,43
439,5.983942226494068,44
440,5.934439505200579,44
441,5.885288488960001,44
442,5.83648730034918,45
443,5.788034068638093,47
444,5.7399269297778766,45
445,5.692164026388889,45
446,5.64474350774875,45
447,5.59766352978039,45
448,5.550922255040103,44
449,5.504517852705588,44
450,5.458448498564,44
451,5.412712375000001,43
452,5.3673076709838,45
453,5.322232582059213,44
454,5.277485310331697,43
455,5.23306406445641,43
456,5.1889670596262505,44
457,5.14519251755991,45
458,5.101738666489923,44
459,5.058603741150707,45
460,5.01578598276662,43
461,4.973283639040001,43
462,4.931094964139221,41
463,4.889218218686733,41
464,4.847651669747117,43
465,4.806393590815129,41
466,4.7654422618037495,38
467,4.72479596903223,38
468,4.684453005214142,37
469,4.644411669445427,37
470,4.60467026719244,38
471,4.56522711028,38
472,4.526080516879441,39
473,4.487228811496653,39
474,4.448670324960138,40
475,4.410403394409049,42
476,4.3724263632812495,41
477,4.334737581301351,39
478,4.297335404468763,40
479,4.260218195045748,40
480,4.22338432154546,39
481,4.18683215872,40
482,4.1505600875484605,41
483,4.114566495224973,41
484,4.078849775146757,41
485,4.04340832690217,42
486,4.00824055625875,45
487,3.97334487515127,42
488,3.9387197016697826,44
489,3.904363460047667,46
490,3.870274580649679,46
491,3.83645149996,45
492,3.8028926605702797,45
493,3.7695965111676926,46
494,3.7365615065229765,45
495,3.7037861074784892,47
496,3.6712687809362494,48
497,3.63900799984599,47
498,3.6070022431932025,46
499,3.575249995987187,47
500,3.5437497492490992,45
501,3.5124999999999997,46
502,3.4814992512489003,47
503,3.4507460119808124,47
504,3.420238797144797,49
505,3.3899761276420093,50
506,3.3599565303137497,52
507,3.3301785379295104,53
508,3.300640689175023,52
509,3.2713415286403067,53
510,3.242279606807719,51
511,3.21345348004,52
512,3.18486171056832,51
513,3.1565028664803325,50
514,3.1283755217082168,51
515,3.1004782560167294,52
516,3.0728096549912496,51
517,3.04536831002583,51
518,3.0181528183112425,49
519,2.9911617828230272,49
520,2.9643938123095395,49
521,2.9378475212799997,47
522,2.91152152999254,50
523,2.8854144644422526,48
524,2.859524956349237,48
525,2.8338516431466494,49
526,2.8083931679687497,48
527,2.78314817963895,44
528,2.7581153326578627,44
529,2.733293287191347,46
530,2.7086807090585596,47
531,2.6842762697199998,47
532,2.66007864626556,46
533,2.636086521402573,45
534,2.612298583443857,45
535,2.5887135262957695,45
536,2.5653300494462496,47
537,2.54214685795287,46
538,2.5191626624308827,46
539,2.4963761790412673,45
540,2.4737861294787793,43
541,2.45139124096,43
542,2.4291902462113804,43
543,2.4071818834572927,42
544,2.385364896408077,38
545,2.3637380342480894,38
546,2.34230005162375,40
547,2.32104970863159,41
548,2.2999857708063027,39
549,2.279107009108787,40
550,2.2584121999141997,41
551,2.237900125,39
552,2.2175695715340003,38
553,2.1974193320624127,37
554,2.1774482044978973,36
555,2.1576549921076094,35
556,2.13803850350125,35
557,2.1185975526191103,37
558,2.0993309587201225,38
559,2.0802375463699074,40
560,2.0613161454288194,38
561,2.04256559104,38
562,2.02398472361742,40
563,2.005572388833933,41
564,1.9873274376093173,41
565,1.9692487260983293,41
566,1.95133511567875,42
567,1.9335854729394302,41
568,1.9159986696683426,41
569,1.8985735828406272,41
570,1.8813090946066398,41
571,1.86420409228,40
572,1.8472574683256404,41
573,1.8304681203478528,40
574,1.813834951078337,37
575,1.7973568683642496,40
576,1.78103278515625,40
577,1.7648616194965503,42
578,1.7488422945069626,40
579,1.732973738376947,39
580,1.7172548843516595,38
581,1.7016846707199997,41
582,1.6862620408026605,40
583,1.6709859429401726,39
584,1.6558553304809571,40
585,1.6408691617693694,39
586,1.62602640013375,37
587,1.6113260138744705,35
588,1.596766976251983,32
589,1.582348265474867,30
590,1.5680688646878798,30
591,1.5539277619599998,31
592,1.5399239502724802,31
593,1.5260564275068926,32
594,1.5123241964331773,34
595,1.4987262646976895,32
596,1.4852616448112501,33
597,1.4719293541371905,33
598,1.4587284148794026,36
599,1.445657854070387,36
600,1.4327167035592998,35
601,1.4199039999999998,34
602,1.4072187848391002,34
603,1.3946601043040128,32
604,1.3822270093909972,33
605,1.3699185558532094,32
606,1.35773380418875,32
607,1.3456718196287103,31
608,1.3337316721252228,30
609,1.3219124363395072,30
610,1.3102131916299196,29
611,1.29863302204,29
612,1.2871710162865204,29
613,1.275826267747533,30
614,1.2645978744504172,30
615,1.2534849390599296,30
616,1.24248656886625,30
617,1.2316018757730305,29
618,1.2208299762854429,29
619,1.2101699914982271,31
620,1.1996210470837396,34
621,1.1891822732800001,34
622,1.1788528048787406,34
623,1.1686317812134528,34
624,1.1585183461474373,34
625,1.1485116480618496,34
626,1.13861083984375,34
627,1.1288150788741502,34
628,1.1191235270160629,34
629,1.1095353506025472,34
630,1.1000497204247597,33
631,1.09066581172,32
632,1.0813828041597604,31
633,1.072199881837773,30
634,1.0631162332580573,31
635,1.0541310513229696,31
636,1.04524353332125,32
637,1.0364528809160705,32
638,1.0277583001330828,32
639,1.0191590013484673,33
640,1.0106541992769795,34
641,1.00224311296,35
642,0.9939249657535804,36
643,0.9856989853164928,35
644,0.9775644035982772,36
645,0.9695204568272896,35
646,0.96156638549875,32
647,0.9537014343627904,32
648,0.9459248524125028,31
649,0.9382358928719873,33
650,0.9306338131843995,33
651,0.923117875,33
652,0.9156873441642004,32
653,0.9083414907056128,33
654,0.9010795888240972,33
655,0.8939009168788096,32
656,0.88680475737625,32
657,0.8797903969583104,30
658,0.8728571263903229,30
659,0.8660042405491072,31
660,0.8592310384110196,32
661,0.8525368230400001,32
662,0.8459209015756204,30
663,0.8393825852211328,31
664,0.8329211892315171,31
665,0.8265360329015297,31
666,0.82022643955375,29
667,0.8139917365266304,27
668,0.8078312551625428,26
669,0.8017443307958272,27
670,0.7957303027408396,28
671,0.7897885142800001,29
672,0.7839183126518404,28
673,0.7781190490390528,30
674,0.7723900785565372,28
675,0.7667307602394495,28
676,0.76114045703125,27
677,0.7556185357717504,25
678,0.7501643671851628,25
679,0.7447773258681472,24
680,0.7394567902778596,24
681,0.7342021427200001,24
682,0.7290127693368604,25
683,0.7238880600953728,26
684,0.7188274087751572,25
685,0.7138302129565697,25
686,0.70889587400875,25
687,0.7040237970776704,23
688,0.6992133910741828,22
689,0.6944640686620671,22
690,0.6897752462460796,21
691,0.6851463439600001,23
692,0.6805767856546804,24
693,0.6760659988860929,24
694,0.6716134149033772,24
695,0.6672184686368896,24
696,0.66288059868625,24
697,0.6585992473083904,24
698,0.6543738604056029,22
699,0.6502038875135872,23
700,0.6460887817894996,23
701,0.642028,23
702,0.6380210025093004,23
703,0.6340672532672128,23
704,0.6301662197971972,24
705,0.6263173731844096,25
706,0.62252018806375,23
707,0.6187741426079104,21
708,0.6150787185154228,22
709,0.6114334009987072,22
710,0.6078376787721196,22
711,0.60429104404,22
712,0.6007929924847204,22
713,0.5973430232547328,23
714,0.5939406389526172,23
715,0.5905853456231296,22
716,0.5872766527412501,22
717,0.5840140732002304,22
718,0.5807971232996428,22
719,0.5776253227334271,21
720,0.5744981945779396,20
721,0.57141526528,21
722,0.5683760646449404,21
723,0.5653801258246528,21
724,0.5624269853056372,21
725,0.5595161828970496,21
726,0.55664726171875,21
727,0.5538197681893504,21
728,0.5510332520142628,21
729,0.5482872661737472,20
730,0.5455813669109596,20
731,0.54291511372,18
732,0.5402880693339605,17
733,0.5376997997129728,17
734,0.5351498740322572,17
735,0.5326378646701696,17
736,0.53016334719625,17
737,0.5277259003592705,17
738,0.5253251060752828,17
739,0.5229605494156673,17
740,0.5206318185951796,18
741,0.51833850496,18
742,0.5160802029757804,17
743,0.5138565102156928,17
744,0.5116670273484772,19
745,0.5095113581264896,19
746,0.50738910937375,19
747,0.5052998909739904,19
748,0.5032433158587029,19
749,0.5012189999951873,19
750,0.4992265623745996,18
751,0.49726562500000004,18
752,0.4953358128744004,18
753,0.4934367539888128,16
754,0.4915680793102972,16
755,0.48972942277000964,16
756,0.48792042125125,18
757,0.4861407145775104,18
758,0.48438994550052283,18
759,0.4826677596883072,18
760,0.4809738057132196,20
761,0.47930773504,20
762,0.4776692020138204,19
763,0.4760578638483328,18
764,0.47447338061371724,16
765,0.47291541522472963,16
766,0.47138363342875,16
767,0.4698777037938304,17
768,0.4683972976967428,18
769,0.4669420893110272,18
770,0.46551175559503966,18
771,0.46410597628000005,18
772,0.4627244338580404,18
773,0.46136681357025283,17
774,0.46003280339473723,17
775,0.4587220940346496,17
776,0.45743437890625,17
777,0.4561693541269504,17
